match,round,player_choice,computer_choice,id,treatment,perfect_quiz
21,1,B,B,1396,21,0
36,2,A,B,484,9,0
8,5,A,A,193,23,1
15,3,A,A,1582,19,0
23,1,B,B,160,20,1
9,3,B,B,1534,15,1
7,1,A,A,193,23,1
24,4,B,B,264,20,1
17,2,B,B,1473,15,0
10,3,B,B,291,24,1
21,2,B,B,1025,20,0
52,1,B,A,1434,7,1
17,3,A,B,1454,21,1
29,1,A,B,834,9,1
18,1,A,A,1069,19,1
17,1,B,B,1148,21,0
16,1,A,A,398,24,1
9,3,A,B,846,20,0
19,1,B,A,1283,7,0
9,1,A,A,1188,21,0
10,1,A,B,79,23,1
23,2,A,A,925,23,1
13,2,A,B,1257,21,0
13,2,A,A,1475,19,1
24,3,B,A,368,20,1
12,1,B,B,1541,15,1
9,7,B,B,1438,20,1
13,2,A,B,435,23,0
27,1,A,B,1,9,1
30,2,A,A,1594,7,0
12,2,B,B,926,23,1
24,6,A,A,1528,23,1
29,1,A,B,1020,9,0
26,1,B,A,1350,7,1
7,1,B,A,743,23,0
14,2,A,A,579,23,1
14,2,B,B,637,21,1
35,4,B,B,723,7,0
8,6,B,B,296,23,1
14,2,A,A,1575,23,0
53,1,A,A,294,7,1
24,4,A,B,788,20,0
9,3,B,B,140,15,1
9,15,A,A,1232,21,0
9,16,A,A,119,20,1
38,1,B,B,1296,9,0
6,1,A,A,392,15,1
23,2,B,B,160,20,1
24,4,A,A,85,23,1
9,6,B,B,1501,21,1
25,1,B,A,192,21,1
13,2,A,A,1088,23,1
12,4,B,B,1334,9,0
8,2,B,B,667,21,1
11,2,B,B,624,19,1
24,3,A,B,192,21,1
14,1,B,B,1464,9,0
20,2,B,B,1327,23,1
27,1,A,B,179,9,0
8,2,B,B,1165,20,1
24,8,B,B,806,19,0
20,3,A,A,1057,23,1
47,1,A,A,94,7,1
14,2,A,B,144,15,1
9,2,B,A,80,23,1
9,2,B,B,474,23,1
48,1,A,B,799,9,1
24,5,B,B,1359,20,1
9,8,B,B,990,19,1
21,2,A,B,192,21,1
9,4,A,B,506,24,1
12,1,B,B,422,20,0
6,2,A,A,1220,9,1
23,4,B,B,590,15,0
12,6,B,B,1435,23,1
19,1,B,A,192,21,1
8,3,B,B,1350,7,1
20,3,B,B,305,15,1
20,2,B,B,1550,9,1
9,2,A,A,933,7,1
9,2,B,A,1028,7,0
23,5,B,B,1492,7,0
9,12,B,B,1236,21,0
16,1,B,B,192,21,1
9,5,B,B,56,20,1
12,3,B,B,809,7,0
15,1,A,B,192,21,1
15,1,A,B,21,15,1
9,3,B,B,1039,15,0
15,2,B,B,1476,23,0
43,3,A,B,1515,9,0
12,6,B,B,1117,24,1
21,2,B,A,909,24,0
12,2,A,A,1552,7,0
14,1,A,A,988,24,1
8,6,B,B,1205,20,1
22,2,B,B,632,21,0
12,2,B,B,1567,7,1
15,2,B,B,184,15,0
23,1,B,A,73,23,1
36,3,B,B,1497,7,0
12,2,B,B,192,21,1
24,2,B,B,160,20,1
8,5,A,B,1148,21,0
15,5,B,A,1255,23,1
25,1,B,B,1107,21,0
24,2,B,A,758,24,1
17,2,B,B,846,20,0
13,1,A,B,271,15,1
9,15,A,A,192,21,1
28,1,B,B,928,9,1
9,1,A,A,1496,24,0
9,10,B,B,1055,15,1
24,6,B,B,221,20,0
8,7,B,B,1478,20,1
35,1,A,A,69,7,1
9,4,B,B,273,19,1
34,1,A,B,1272,9,1
30,2,B,B,16,9,1
24,6,B,B,1304,20,1
9,14,A,A,192,21,1
8,2,B,B,694,7,1
6,1,B,A,286,7,0
20,4,B,B,1525,21,0
23,2,A,A,35,19,1
7,1,B,B,1598,21,1
24,5,B,B,504,23,0
23,2,B,B,627,24,1
16,1,A,A,1,9,1
9,2,A,A,787,23,1
8,3,B,B,192,21,1
8,6,B,B,470,20,1
42,1,B,A,716,7,1
9,14,A,A,151,23,1
9,9,B,B,412,20,1
24,5,B,B,1304,20,1
20,2,A,A,1420,7,1
24,5,B,B,1041,21,1
24,5,B,B,121,21,1
24,6,A,B,661,21,1
23,2,B,B,896,15,0
25,1,A,A,866,19,0
9,3,A,A,1397,21,1
15,5,A,A,1136,21,0
21,1,B,B,937,21,1
12,3,B,B,1242,24,1
22,1,A,A,938,7,0
24,7,B,B,261,19,1
9,9,B,B,125,15,1
9,11,A,A,788,20,0
9,6,B,B,762,21,1
15,6,A,A,803,23,1
23,7,B,B,685,15,0
8,5,A,B,34,23,1
21,1,B,A,175,7,1
25,1,B,A,618,7,1
23,5,A,A,1304,20,1
9,14,A,B,167,15,0
19,2,B,B,498,24,1
9,16,B,B,226,19,1
32,1,B,B,132,9,1
9,16,B,B,345,15,1
20,4,B,B,531,21,1
23,7,A,A,398,24,1
47,1,A,A,486,7,1
23,7,A,A,1304,20,1
13,2,A,B,832,20,0
25,1,A,A,529,19,1
22,2,A,A,1304,20,1
23,4,B,B,1404,9,1
9,1,B,A,856,24,0
20,1,B,B,619,9,1
7,1,B,A,136,21,1
17,1,B,B,824,21,1
8,3,B,B,968,20,1
48,1,B,A,1256,7,1
24,5,B,B,50,19,1
54,1,B,A,191,9,1
53,2,A,A,41,7,1
46,1,B,B,316,9,1
9,7,A,A,540,19,0
21,1,A,A,1304,20,1
8,5,A,A,747,19,1
28,3,B,B,317,9,0
48,1,A,B,191,9,1
34,1,B,B,643,9,1
19,1,A,A,452,24,0
23,3,B,B,549,20,0
17,4,B,B,30,23,1
13,2,B,B,235,15,1
6,2,B,B,1311,9,1
20,2,A,A,1304,20,1
9,10,A,B,1549,20,1
24,6,B,B,628,21,1
13,1,A,A,491,19,1
42,3,A,B,191,9,1
23,4,B,B,169,19,1
15,1,A,A,1191,21,1
20,2,A,B,534,7,1
20,4,B,B,1292,7,1
9,8,B,B,31,21,0
36,1,A,A,1238,7,1
37,2,A,B,191,9,1
24,3,B,B,778,15,1
9,3,A,B,263,7,0
36,2,B,B,408,7,1
8,4,B,B,1482,19,1
16,1,A,B,45,20,1
53,2,A,A,364,7,1
9,1,B,B,507,15,1
35,4,A,A,191,9,1
9,15,A,A,848,19,0
12,6,B,B,733,15,1
9,14,B,B,1352,20,1
41,1,B,B,316,9,1
7,1,A,A,661,21,1
8,6,A,B,699,21,0
12,5,B,B,1232,21,0
6,1,A,A,1052,23,0
36,3,B,B,1585,9,1
28,2,B,A,191,9,1
15,3,A,A,858,19,0
12,6,B,B,863,21,1
27,1,B,A,191,9,1
9,3,B,B,943,20,1
13,2,B,B,569,7,1
9,9,A,A,925,23,1
25,1,B,B,191,9,1
21,1,B,B,1334,9,0
17,2,A,B,189,24,1
23,2,B,A,191,9,1
8,6,B,B,1579,23,0
52,1,B,A,798,7,1
23,5,A,B,876,20,1
47,1,A,A,727,7,1
19,2,A,B,258,9,1
8,5,A,A,1140,24,0
24,7,B,B,922,23,1
19,2,A,A,1304,20,1
15,6,A,A,103,19,1
36,2,B,B,1392,9,1
19,2,A,B,191,9,1
9,14,B,B,1583,21,1
23,4,A,A,780,23,1
9,7,B,B,8,19,0
13,1,B,B,98,15,1
21,1,B,B,1486,9,1
24,4,A,B,410,15,1
19,1,B,B,257,15,1
11,1,A,B,1202,21,1
12,6,A,B,1236,21,0
10,1,A,B,925,23,1
13,2,A,B,191,9,1
11,3,B,B,34,23,1
12,4,A,A,552,23,1
8,4,A,B,1132,21,0
23,4,B,B,324,20,1
21,2,A,B,887,9,1
17,1,A,A,1172,7,1
25,2,B,B,284,21,1
10,1,A,B,191,9,1
53,2,B,B,141,9,1
9,2,B,A,191,9,1
19,2,B,B,257,15,1
15,2,B,B,1168,19,0
13,1,B,B,808,20,1
12,3,A,B,681,23,1
24,6,B,B,942,15,1
11,3,B,A,1506,23,1
17,3,B,B,284,21,1
23,1,A,B,864,15,0
44,1,A,A,1594,7,0
14,2,B,B,828,21,1
9,11,A,A,1121,15,1
21,1,B,A,1412,19,1
18,1,A,A,1575,23,0
9,3,A,B,1307,24,1
26,1,B,A,1346,7,1
44,1,B,A,1277,9,0
35,2,B,A,1112,7,1
28,2,B,A,327,7,1
52,1,A,A,1124,7,1
8,4,B,B,87,21,1
12,2,B,B,2,21,0
15,8,B,B,66,15,1
24,3,B,B,149,24,1
24,7,B,B,984,24,1
15,4,B,B,296,23,1
11,1,A,B,598,9,1
8,4,A,A,1180,19,1
21,1,B,A,1583,21,1
54,1,B,A,841,7,1
12,2,B,B,353,7,0
9,16,B,B,955,19,1
12,5,A,B,192,21,1
19,1,B,B,1357,20,1
24,1,A,A,1524,19,0
11,3,B,B,1504,7,1
53,1,A,B,190,9,1
23,2,B,B,1167,15,1
19,2,B,B,413,20,1
23,6,B,B,748,19,0
8,1,B,A,343,15,0
9,1,B,A,916,21,1
14,1,B,A,1577,15,0
47,1,B,A,190,9,1
15,2,A,B,515,15,1
15,2,B,A,1361,7,0
23,2,B,B,1569,21,1
9,10,B,B,685,15,0
7,1,A,A,678,19,0
24,1,A,A,1537,7,1
43,1,B,B,190,9,1
12,2,A,A,403,23,1
24,1,A,B,1458,20,0
9,3,B,B,575,20,0
8,4,A,A,1558,19,0
8,7,B,B,465,20,1
24,8,B,B,81,23,1
23,7,B,B,760,20,1
9,2,A,A,1535,7,1
24,6,B,B,1548,15,0
10,1,B,A,213,7,1
9,14,A,B,1400,23,1
34,1,B,B,383,9,1
9,2,B,B,893,20,0
36,1,B,B,190,9,1
11,3,A,B,355,19,0
50,1,B,A,511,7,1
12,3,B,B,550,20,1
12,5,B,B,345,15,1
33,1,B,B,342,9,1
28,1,B,B,616,9,1
43,3,A,B,304,7,1
12,6,A,B,307,21,0
9,6,B,B,498,24,1
46,1,A,A,318,7,1
16,1,B,B,813,15,1
6,3,B,B,476,24,1
11,2,B,B,293,23,1
30,2,A,B,95,7,0
9,12,A,A,1057,23,1
28,2,B,B,1118,9,1
23,2,B,B,161,21,1
23,5,B,B,945,21,1
13,2,B,A,646,19,1
21,2,B,B,1526,9,1
15,3,A,B,396,20,0
24,1,A,B,190,9,1
10,4,A,A,1411,19,1
23,4,B,B,1340,20,1
24,8,A,A,497,23,0
20,4,B,B,578,15,0
17,4,A,A,261,19,1
13,2,A,A,1304,20,1
15,4,B,B,559,15,0
25,2,A,A,1483,24,1
26,2,B,B,285,9,1
20,3,A,B,190,9,1
20,2,A,B,190,9,1
7,1,B,A,1512,15,0
23,1,A,A,1337,20,1
19,2,A,B,190,9,1
37,1,B,B,1097,9,0
23,5,A,A,1418,7,0
9,3,B,B,658,19,1
8,7,A,A,1316,24,1
9,11,B,B,1571,15,0
22,1,B,A,251,19,1
21,2,B,B,785,21,1
8,5,B,B,586,21,1
15,2,B,B,351,20,1
13,2,B,B,190,9,1
8,3,A,B,40,20,1
8,5,A,B,1493,21,1
9,12,B,B,221,20,0
26,1,A,B,631,9,1
37,1,A,A,1289,7,1
9,7,B,B,621,20,1
11,1,A,A,181,15,1
12,4,B,B,1193,21,1
14,2,A,A,972,19,1
11,3,B,B,1304,20,1
8,4,B,B,260,23,1
29,1,B,B,448,9,0
16,1,A,A,521,19,0
15,7,B,B,85,23,1
9,10,B,B,67,24,1
24,6,B,B,160,20,1
6,2,A,A,190,9,1
6,1,A,B,190,9,1
11,2,B,A,1373,20,0
9,3,B,B,1379,15,1
6,2,B,B,1219,21,1
21,2,B,B,132,9,1
19,2,A,B,857,7,1
23,2,A,B,1417,9,1
40,1,B,A,865,7,0
34,1,B,A,914,7,1
21,2,A,A,665,7,0
21,2,B,B,1061,19,1
35,4,A,A,812,9,1
35,2,B,B,97,9,1
29,1,A,A,1334,9,0
18,1,B,A,696,21,1
15,4,A,B,330,23,0
37,1,B,B,455,9,0
7,1,B,A,1457,23,1
28,3,A,A,179,9,0
24,3,B,B,880,15,0
20,1,B,B,336,9,1
14,1,A,A,1275,19,1
6,3,B,B,161,21,1
15,3,A,A,930,7,0
23,4,A,A,1364,23,1
10,2,B,B,748,19,0
23,7,A,A,1070,20,0
53,2,A,A,1262,9,0
13,1,A,B,84,21,1
15,1,A,A,244,7,1
15,4,A,A,580,23,1
24,7,B,A,189,24,1
11,3,A,A,1544,19,0
23,7,A,A,1180,19,1
22,1,B,A,797,24,0
24,1,B,A,189,24,1
9,5,B,B,1263,20,1
39,1,B,A,1408,9,0
22,1,A,A,654,19,1
24,8,B,B,1258,15,0
9,1,B,B,1304,20,1
15,5,B,B,1541,15,1
20,4,A,B,1358,24,1
9,8,A,B,460,21,1
9,10,B,B,345,15,1
20,2,B,B,270,15,0
21,2,A,A,189,24,1
51,1,A,A,1319,7,1
20,4,B,B,189,24,1
20,4,A,A,357,24,0
15,3,B,B,1243,7,0
9,1,A,A,809,7,0
8,1,B,B,1355,21,1
9,13,B,B,173,21,1
8,1,A,B,850,15,1
12,5,B,B,301,23,1
13,2,B,B,714,7,1
17,3,B,B,125,15,1
19,2,A,A,1264,20,1
38,2,A,A,1033,7,0
9,7,B,B,801,20,0
23,7,B,B,864,15,0
15,2,A,A,147,15,1
23,1,B,B,1086,20,1
12,1,A,A,747,19,1
9,15,B,B,161,21,1
15,3,A,B,189,24,1
12,5,A,A,427,24,1
45,1,B,A,230,7,1
14,1,A,A,189,24,1
19,1,B,B,52,24,0
12,1,B,B,1486,9,1
23,2,B,B,724,24,1
10,3,A,B,523,20,1
28,2,B,A,1026,7,1
9,11,B,B,1119,15,0
8,6,B,B,1301,23,0
9,11,B,B,807,24,0
9,3,B,B,1173,21,1
23,2,B,B,1130,7,1
30,3,B,B,1556,7,1
13,1,B,A,1532,24,1
9,9,B,B,1558,19,0
10,4,A,B,189,24,1
9,13,A,A,34,23,1
7,1,A,A,329,20,0
23,1,A,B,61,9,1
12,1,A,A,724,24,1
20,4,B,B,1450,24,1
9,9,B,B,171,20,1
14,1,B,B,1219,21,1
8,1,B,B,21,15,1
13,2,B,B,1157,23,0
25,2,A,B,1538,23,1
8,6,B,B,1197,15,0
9,7,A,A,1106,19,0
49,1,A,B,1367,9,1
9,9,A,A,189,24,1
11,1,B,B,604,23,0
36,1,B,A,1112,7,1
10,2,A,A,209,24,1
12,2,B,B,1299,21,1
8,4,A,A,189,24,1
15,5,B,B,625,20,1
15,2,A,A,1500,19,1
17,2,B,A,1024,21,1
16,1,B,B,1270,20,1
44,1,B,A,981,7,0
10,4,B,A,299,21,1
28,1,B,B,617,9,1
9,8,B,B,442,21,1
11,3,A,A,127,7,1
54,1,A,A,634,7,1
9,14,B,B,2,21,0
10,3,A,A,1314,19,0
9,8,B,B,178,19,1
23,1,B,B,254,24,1
24,1,A,B,1538,23,1
8,3,A,B,179,9,0
20,1,A,A,743,23,0
50,1,B,A,1332,7,0
8,4,A,A,1538,23,1
12,3,B,B,1319,7,1
53,2,A,B,949,9,0
9,5,B,B,299,21,1
11,1,B,A,1361,7,0
9,9,A,A,1545,23,1
24,3,B,B,1538,23,1
9,5,B,B,1593,20,0
9,2,A,B,233,15,1
15,5,B,B,613,19,0
31,1,B,B,528,9,1
8,4,B,B,888,23,0
8,1,A,B,385,15,1
28,3,B,A,723,7,0
9,14,B,B,876,20,1
10,3,B,B,666,21,1
24,8,B,B,447,15,1
11,1,B,A,690,24,0
24,5,A,A,1179,19,0
8,5,B,B,1527,19,1
20,1,A,A,1256,7,1
11,3,B,B,1540,24,0
18,1,B,B,314,21,0
9,6,A,A,193,23,1
20,2,B,A,133,21,1
15,5,B,B,60,23,1
24,3,A,A,998,19,1
21,2,B,B,1426,20,0
8,5,A,A,219,21,1
15,6,B,B,312,21,1
24,5,B,B,1415,24,0
9,2,A,B,1458,20,0
15,4,B,B,226,19,1
23,4,A,B,359,19,1
32,1,B,A,1243,7,0
25,1,A,A,1349,9,1
24,8,B,B,188,15,1
23,5,B,B,422,20,0
23,5,B,B,459,24,1
11,3,B,B,1425,24,1
24,5,B,B,188,15,1
21,2,B,B,398,24,1
23,1,B,B,188,15,1
19,2,A,A,37,24,1
12,2,B,B,89,24,1
11,3,B,B,416,7,1
53,1,A,A,266,7,1
43,3,B,B,213,7,1
22,1,A,A,188,15,1
10,1,B,A,823,23,1
23,5,A,A,1436,24,1
12,3,B,B,688,20,0
53,2,B,A,229,7,1
24,3,B,A,137,21,0
46,1,B,B,1067,9,1
20,4,A,B,188,15,1
23,1,B,A,446,19,0
12,6,B,B,1564,20,1
18,1,A,B,235,15,1
20,1,B,A,226,19,1
24,7,B,B,1538,23,1
17,1,A,B,188,15,1
23,4,A,B,793,7,1
17,5,B,B,188,15,1
9,13,B,B,40,20,1
20,2,B,B,752,21,0
22,2,B,B,1422,20,0
11,3,B,B,1210,20,1
7,1,B,A,714,7,1
35,2,B,B,609,9,0
9,13,A,B,281,24,1
23,2,A,A,973,19,1
24,3,B,B,314,21,0
48,1,A,A,883,7,1
14,2,B,A,188,15,1
13,2,B,B,188,15,1
11,2,B,B,245,20,1
9,12,B,B,498,24,1
11,2,B,A,308,24,1
16,1,A,B,1520,15,0
22,2,B,B,228,20,1
15,1,B,A,703,24,1
12,5,B,B,188,15,1
9,15,B,B,1351,24,1
11,1,B,A,188,15,1
12,6,B,B,1416,19,1
28,3,A,A,431,7,1
10,1,B,B,188,15,1
25,2,B,B,642,21,0
20,3,B,B,993,21,0
15,4,B,B,63,15,1
20,1,B,A,1198,23,1
10,3,A,A,310,24,0
15,8,A,B,564,20,1
9,2,A,A,1582,19,0
8,1,A,A,450,24,0
15,3,B,A,1346,7,1
19,1,A,B,1093,24,0
8,6,B,B,513,15,1
43,3,B,B,408,7,1
8,2,A,A,1006,7,1
6,3,B,B,785,21,1
36,2,A,A,25,7,1
12,4,B,B,990,19,1
21,2,B,B,130,20,1
19,2,B,B,1270,20,1
9,1,A,B,13,20,0
8,3,B,A,116,23,0
25,1,B,A,946,7,0
9,7,B,B,877,20,1
8,7,B,B,188,15,1
53,2,A,A,69,7,1
25,2,A,B,738,7,1
9,3,B,B,2,21,0
9,8,B,B,273,19,1
23,2,B,B,189,24,1
9,11,B,A,1276,23,1
7,1,B,A,414,24,1
23,5,B,B,487,20,1
34,1,B,B,882,9,1
8,4,B,B,67,24,1
37,2,B,B,946,7,0
23,2,B,B,1555,24,1
9,4,B,B,1089,21,1
9,2,B,B,205,20,1
6,3,A,A,529,19,1
23,1,A,B,663,23,1
24,2,B,A,940,24,1
17,1,A,B,482,21,1
12,3,A,B,699,21,0
36,2,A,B,1427,7,0
23,1,B,A,46,7,1
8,1,A,B,859,21,1
9,3,A,A,580,23,1
17,3,B,B,664,24,1
15,2,A,A,1594,7,0
24,4,B,B,1129,15,1
22,1,A,A,998,19,1
43,2,A,B,186,9,1
12,1,A,B,975,20,0
10,3,B,B,492,20,0
12,2,B,B,641,15,1
23,1,B,B,1549,20,1
51,1,B,A,1567,7,1
24,1,A,A,1481,20,0
15,3,B,A,367,19,0
25,1,B,A,1303,24,1
6,3,A,B,1329,23,0
19,1,A,A,759,15,1
35,4,B,B,853,9,1
20,1,B,B,1165,20,1
20,1,A,B,100,23,1
12,4,B,A,290,23,0
21,1,A,A,783,19,1
9,7,B,B,1389,21,0
25,1,A,A,1114,24,1
24,5,B,B,1303,24,1
9,13,B,B,422,20,0
25,2,A,A,187,23,1
17,1,A,B,1403,24,0
15,3,A,A,1353,19,0
45,1,B,B,415,9,0
8,3,A,A,627,24,1
24,4,A,A,187,23,1
17,4,A,A,303,23,1
23,6,B,B,1538,23,1
49,1,B,B,1274,9,1
17,2,B,B,782,24,1
10,3,A,A,1321,19,0
27,1,A,A,448,9,0
9,6,B,B,1288,20,0
9,12,A,A,708,23,1
17,1,A,A,1007,24,0
11,2,B,B,88,24,1
12,3,B,B,1400,23,1
15,4,B,B,1512,15,0
36,1,A,B,605,9,1
11,1,B,B,259,21,1
9,1,A,A,1123,23,1
20,4,A,B,520,23,0
24,1,B,A,855,21,0
23,2,A,A,284,21,1
47,1,B,B,1104,9,1
29,1,B,B,316,9,1
20,4,A,A,1517,24,0
35,3,A,A,135,7,0
20,4,B,B,121,21,1
12,6,B,B,136,21,1
23,2,B,B,1303,24,1
11,3,A,B,330,23,0
24,7,A,A,1588,24,1
6,2,B,A,388,21,0
15,8,B,B,36,15,0
24,4,B,B,335,19,0
11,2,A,A,871,21,1
15,2,A,A,187,23,1
42,1,A,A,737,7,0
9,13,A,A,1474,19,1
15,1,A,A,187,23,1
10,4,A,A,1159,19,0
24,6,B,B,493,21,1
25,2,B,B,631,9,1
44,1,B,B,1585,9,1
13,2,A,A,545,7,1
12,2,A,A,1169,7,0
6,2,B,B,1173,21,1
6,3,A,B,385,15,1
23,1,B,B,1330,21,1
11,2,B,B,161,21,1
14,1,A,A,329,20,0
17,2,A,A,1005,24,0
8,5,A,A,218,15,1
9,2,B,B,1272,9,1
15,2,B,B,1512,15,0
39,1,A,B,190,9,1
9,16,B,B,252,20,1
21,1,A,B,1146,9,1
20,4,A,A,457,21,0
11,2,B,B,530,20,1
15,5,A,A,1159,19,0
22,1,B,B,745,21,1
17,5,B,B,842,21,1
12,1,A,A,1321,19,0
9,5,A,A,187,23,1
9,2,B,A,468,20,1
15,2,A,A,848,19,0
23,1,B,B,1388,15,1
10,1,B,B,1577,15,0
9,1,B,B,1090,21,0
15,8,B,B,703,24,1
15,5,B,B,1167,15,1
9,10,A,A,187,23,1
23,2,A,A,963,23,0
23,1,B,B,1077,9,1
24,5,B,B,1132,21,0
12,6,A,A,1040,23,0
24,4,A,A,963,23,0
19,1,A,B,1565,23,1
17,5,B,B,1303,24,1
17,4,B,B,1303,24,1
21,1,B,A,446,19,0
35,1,A,A,1406,7,0
9,11,A,B,866,19,0
9,11,B,B,855,21,0
20,4,B,B,1408,9,0
21,2,B,B,1126,20,0
23,2,A,B,148,21,0
8,3,B,B,852,9,1
9,6,B,B,140,15,1
12,4,A,B,650,7,1
9,15,B,B,601,23,0
50,1,B,A,1233,9,1
23,5,A,B,189,24,1
6,3,A,A,721,23,1
22,1,A,A,776,24,1
12,1,A,B,1024,21,1
24,2,B,A,504,23,0
19,1,B,B,825,15,0
24,2,B,A,558,24,0
23,3,B,B,1263,20,1
24,4,B,A,495,20,1
23,5,B,B,1059,21,1
22,2,A,A,1187,24,1
9,14,B,B,1105,21,1
11,2,A,A,282,7,1
12,1,A,B,942,15,1
9,10,A,B,1596,24,1
24,1,B,A,1178,23,1
9,5,B,B,872,20,1
12,5,B,B,386,21,1
6,2,B,B,160,20,1
9,13,B,B,308,24,1
17,1,A,B,461,21,1
16,1,B,B,1219,21,1
15,8,A,A,580,23,1
17,2,A,A,1360,24,1
32,1,B,A,911,9,0
9,10,B,B,91,23,1
16,1,B,A,340,20,1
9,5,B,B,1588,24,1
22,1,B,B,509,9,0
10,2,A,B,330,23,0
9,9,A,A,201,23,0
24,8,A,A,1545,23,1
15,6,A,B,284,21,1
35,3,B,B,1100,7,1
17,3,B,B,201,23,0
6,1,B,A,1222,20,1
9,3,B,B,378,24,0
9,7,B,B,1288,20,0
13,1,A,A,403,23,1
19,2,B,B,1103,15,1
8,1,B,A,355,19,0
33,1,B,B,670,9,1
36,3,B,B,1133,9,1
6,3,B,B,1546,21,1
52,1,B,B,1563,9,1
14,2,B,B,1470,15,1
9,8,B,B,386,21,1
42,3,B,B,967,9,0
23,1,B,A,1142,23,1
16,1,B,A,912,19,0
14,2,B,B,1303,24,1
9,15,B,B,1508,21,1
17,5,B,B,913,23,1
15,6,B,B,11,24,1
21,2,A,A,702,19,0
38,1,A,B,186,9,1
9,4,A,B,990,19,1
37,1,A,B,186,9,1
16,1,A,A,114,19,0
13,1,A,A,128,7,0
9,12,A,B,1281,15,1
16,1,B,B,161,21,1
35,3,A,B,186,9,1
9,16,B,B,474,23,1
20,3,A,B,226,19,1
24,4,B,B,1491,21,1
20,2,B,B,760,20,1
24,6,A,A,1301,23,0
22,1,A,A,178,19,1
18,1,A,A,435,23,0
13,2,A,A,93,9,0
30,2,A,B,186,9,1
30,1,A,B,186,9,1
23,2,A,B,949,9,0
24,7,A,B,767,15,0
20,1,A,B,488,23,1
28,1,A,B,186,9,1
16,1,B,B,268,15,1
27,1,A,B,186,9,1
20,3,B,B,1312,24,0
35,1,A,A,417,9,0
25,1,A,B,186,9,1
8,7,A,B,1363,21,1
37,3,A,A,914,7,1
9,11,B,B,1223,19,0
14,1,A,A,776,24,1
9,16,B,B,1422,20,0
8,3,B,B,1065,21,0
14,1,A,B,1119,15,0
9,3,B,B,452,24,0
25,2,A,A,961,19,0
9,6,B,B,1499,21,1
24,3,A,B,814,15,0
12,4,A,B,1303,24,1
17,3,B,B,794,21,0
12,5,B,B,576,24,1
24,7,B,B,920,21,1
13,1,A,A,107,7,1
13,1,B,B,1040,23,0
7,1,A,A,364,7,1
7,1,A,A,330,23,0
33,2,B,B,716,7,1
15,3,B,A,1116,7,1
13,1,B,B,578,15,0
15,5,A,A,1423,23,0
15,2,B,B,1595,19,0
15,7,B,B,656,19,1
10,4,B,B,1303,24,1
23,4,A,B,366,20,1
11,1,B,B,1309,20,0
15,5,A,A,970,19,1
11,1,B,A,399,19,1
12,5,B,B,281,24,1
7,1,A,A,488,23,1
24,8,B,B,1459,21,1
15,7,A,B,444,21,1
10,1,A,B,13,20,0
18,1,A,A,585,24,1
9,3,A,A,29,15,1
15,4,B,B,109,23,1
8,2,A,B,186,9,1
8,3,A,B,186,9,1
9,8,A,B,26,21,1
24,1,B,A,314,21,0
6,1,A,B,186,9,1
12,3,A,A,1581,20,0
9,1,A,B,1355,21,1
6,1,A,A,165,24,1
24,7,B,B,1359,20,1
17,3,A,A,1276,23,1
9,3,B,A,1018,20,0
14,2,A,B,142,24,1
24,4,A,A,437,21,1
8,3,A,A,1565,23,1
12,4,A,B,1197,15,0
11,2,B,B,26,21,1
14,1,B,B,908,9,1
24,6,A,B,207,15,0
9,15,A,B,1014,15,1
9,3,B,B,192,21,1
10,2,B,A,91,23,1
17,3,B,B,161,21,1
12,4,B,B,369,21,1
14,2,B,B,1559,21,1
8,2,B,B,1470,15,1
35,3,A,A,496,7,0
9,9,A,A,1411,19,1
38,2,B,B,527,7,0
10,2,B,B,470,20,1
20,2,A,A,1162,7,1
45,1,B,B,1077,9,1
17,3,B,A,473,24,1
15,1,A,A,1240,23,1
24,3,B,B,185,20,1
11,1,B,A,1434,7,1
9,4,B,B,278,20,0
15,8,A,A,466,24,1
24,6,B,B,185,20,1
23,1,B,B,1041,21,1
24,7,A,B,185,20,1
7,1,A,A,1276,23,1
20,2,B,A,759,15,1
35,4,B,B,213,7,1
21,2,A,A,1554,24,1
28,1,A,A,1535,7,1
23,2,B,B,185,20,1
37,2,A,A,381,7,1
10,3,A,A,580,23,1
14,1,B,B,297,15,0
22,1,B,A,185,20,1
15,3,B,B,250,7,1
14,1,A,A,751,7,1
9,7,B,B,897,20,0
19,2,A,B,449,19,1
11,2,A,B,1186,21,0
31,1,B,A,620,7,1
19,1,B,B,185,20,1
52,1,B,B,908,9,1
20,4,B,B,1377,9,1
36,3,B,B,1462,9,0
35,4,B,B,1515,9,0
19,2,A,A,1418,7,0
25,1,B,A,321,7,1
31,1,B,A,917,9,1
16,1,B,B,185,20,1
15,7,B,B,185,20,1
10,2,A,A,1040,23,0
24,6,B,B,373,19,1
23,7,B,B,105,20,0
7,1,A,B,1194,20,0
53,2,A,A,134,9,0
41,1,A,A,738,7,1
15,8,B,B,185,20,1
9,4,A,A,1303,24,1
8,3,A,B,788,20,0
24,8,A,A,980,23,1
8,1,B,B,1063,15,1
24,8,B,B,1469,23,0
15,3,B,A,1360,24,1
12,1,B,A,185,20,1
16,1,B,A,1125,15,1
17,3,A,A,936,23,0
12,4,B,B,185,20,1
25,2,B,B,286,7,0
13,2,A,A,886,7,0
9,1,B,A,450,24,0
9,16,A,B,1108,15,0
23,2,B,B,1022,20,1
30,3,A,A,727,7,1
10,3,B,B,185,20,1
